time,density,speed,temperature,bx_gsm,by_gsm,bz_gsm,bt,pdyn_npa,bz_south,vbz,clock_angle_rad,newell_proxy
2026-09-05T12:26:00Z,5.38,333.26,58052.0,5.7,-2.73,-0.13,6.34,1.011013966855192,-0.13,-42.783,-1.6183794300718801,3286.2309117933523
2026-09-05T12:27:00Z,5.41,332.2,57356.5,5.07,-3.2,1.18,6.26,1.00628751350328,0.0,388.69199999999995,-1.2175163357325263,1740.8644974822023
2026-09-05T12:28:00Z,5.17,332.42999999999995,45290.0,4.71,-3.39,2.17,6.19,0.9694087935651196,0.0,709.3729999999999,-1.001399432672751,1072.5532863262881
2026-09-05T12:29:00Z,5.475,333.605,51370.5,4.32,-3.59,2.55,6.19,1.0262535439812632,0.0,843.285,-0.9531867502021448,965.1343907180385
2026-09-05T12:30:00Z,5.505,334.4,51202.5,3.67,-3.72,3.06,6.06,1.02984612506383,0.0,1022.9580000000001,-0.8824375493794478,797.537997650664
2026-09-05T12:31:00Z,5.5,331.4,54360.5,4.27,-3.54,2.69,6.17,1.00931681756976,0.0,892.542,-0.9209975054896957,888.6749781193924
2026-09-05T12:32:00Z,4.77,329.405,52724.5,4.2,-3.51,2.81,6.15,0.8634165797675601,0.0,929.548,-0.8957080417579419,824.2480044520296
2026-09-05T12:33:00Z,4.645,331.685,54160.5,3.92,-3.53,3.01,6.08,0.8508996661583995,0.0,1007.146,-0.8647419451854352,760.8098652583734
2026-09-05T12:34:00Z,5.03,333.54999999999995,53611.0,3.6,-3.16,3.57,5.99,0.9322377441390399,0.0,1198.4489999999998,-0.7245521155425808,484.039635124426
2026-09-05T12:35:00Z,4.795,332.595,55039.0,3.47,-3.53,3.35,5.99,0.8834062319571934,0.0,1124.595,-0.8115549871418913,645.2027264071232
2026-09-05T12:36:00Z,5.03,332.31,50970.5,3.6,-3.93,2.93,6.08,0.9234795333864024,0.0,984.48,-0.9301511873888068,917.0571660533086
2026-09-05T12:37:00Z,5.125,333.71000000000004,50638.5,4.07,-4.71,0.62,6.26,0.9509417024717769,0.0,208.134,-1.439914009807011,2609.945838493523
2026-09-05T12:38:00Z,5.34,330.67499999999995,48759.5,4.34,-4.39,1.08,6.27,0.975461271751215,0.0,357.696,-1.3295730108213732,2148.7613027805983
2026-09-05T12:39:00Z,5.335,332.12,52527.0,4.46,-4.37,0.67,6.29,0.9802860738877889,0.0,223.78,-1.4186629054905755,2517.054407721554
2026-09-05T12:40:00Z,5.22,331.425,51818.5,4.4,-4.37,0.66,6.3,0.9536044138595552,0.0,220.30800000000002,-1.4208994428508461,2526.4619911686104
2026-09-05T12:41:00Z,5.1,329.9,52567.5,4.13,-4.26,1.64,6.18,0.9236483159140401,0.0,545.3,-1.2033079286586477,1700.4826202730612
2026-09-05T12:42:00Z,5.05,329.89,48728.5,3.78,-4.27,2.22,6.14,0.9151147665387376,0.0,737.484,-1.0913507756767336,1341.986140569352
2026-09-05T12:43:00Z,5.13,331.61,46158.0,3.67,-4.68,1.5,6.19,0.93823439013596,0.0,501.29999999999995,-1.2606282660069106,1909.383690976811
2026-09-05T12:44:00Z,4.93,331.605,51654.5,4.12,-4.72,0.35,6.3,0.9025396494912002,0.0,116.83,-1.4967792494929755,2829.3176053600214
2026-09-05T12:45:00Z,4.63,331.22,53151.0,3.91,-2.91,3.62,6.06,0.846389158123888,0.0,1206.184,-0.6770946702239715,406.16157991349866
2026-09-05T12:46:00Z,4.68,331.055,54015.0,4.08,-2.58,3.63,6.05,0.854878479184099,0.0,1209.153,-0.6179002342357469,320.4960274900803
2026-09-05T12:47:00Z,4.895,333.78,57329.5,4.07,-2.83,3.5,6.08,0.9098774503098213,0.0,1174.25,-0.679945614172444,415.25429239013636
2026-09-05T12:48:00Z,4.8,332.6,52476.0,3.76,-3.3,3.37,6.07,0.8837095017753601,0.0,1130.298,-0.774903796045066,578.5421391446794
2026-09-05T12:49:00Z,4.95,329.135,51621.0,4.24,-2.5,3.6,6.13,0.8957609155913873,0.0,1186.92,-0.6069876640464079,304.5777872624776
2026-09-05T12:50:00Z,4.605,331.895,46663.5,4.23,-2.61,3.64,6.15,0.8527716602750446,0.0,1199.0159999999998,-0.6220662501402374,324.8121681950151
2026-09-05T12:51:00Z,5.735,337.585,52725.5,4.06,-2.59,3.71,6.08,1.1065382866729694,0.0,1235.059,-0.6094585379449204,310.08371220998896
2026-09-05T12:52:00Z,5.51,336.65,50962.0,4.34,-2.55,3.54,6.16,1.05847977759603,0.0,1173.864,-0.6242462672587639,331.0371990176156
2026-09-05T12:53:00Z,5.569999999999999,336.495,53327.0,4.28,-2.19,3.82,6.13,1.0663791636042008,0.0,1269.7679999999998,-0.5205545640194192,206.655071145103
2026-09-05T12:54:00Z,5.4,335.525,49005.0,4.31,-2.55,3.54,6.14,1.029411640494045,0.0,1171.0320000000002,-0.6242462672587639,329.2581573043885
2026-09-05T12:55:00Z,5.75,330.87,53519.0,4.39,-2.72,3.27,6.12,1.0505339517844643,0.0,1084.6589999999999,-0.6938352060027044,432.62101849725144
2026-09-05T12:56:00Z,5.630000000000001,327.975,46706.5,4.23,-2.83,3.38,6.12,1.010213099472845,0.0,1112.02,-0.6970618270543735,433.04174918089313
2026-09-05T12:57:00Z,5.81,328.455,56093.5,4.3,-2.49,3.58,6.14,1.0402827182288317,0.0,1185.696,-0.6077201496580947,307.717494809549
2026-09-05T12:58:00Z,5.99,331.02,50522.0,4.34,-2.85,3.34,6.18,1.0994485194608266,0.0,1103.87,-0.7064029556329602,453.6983895641498
2026-09-05T12:59:00Z,5.605,329.71500000000003,56232.5,5.05,-1.72,3.13,6.24,1.0246890694047939,0.0,1026.6399999999999,-0.5024752030936398,187.34323357574473
2026-09-05T13:00:00Z,5.67,330.86,59310.5,5.07,-0.66,3.33,6.13,1.0352434401547939,0.0,1104.894,-0.19566245933205176,15.56805005363054
2026-09-05T13:01:00Z,5.949999999999999,333.945,49124.0,4.17,-4.05,1.67,6.14,1.1029871926922261,0.0,562.289,-1.1796926355095365,1643.5707188105912
2026-09-05T13:02:00Z,4.89,335.015,54340.5,3.85,-3.52,2.29,6.08,0.9254245501632072,0.0,758.219,-0.9940217850708997,1058.7135393821793
2026-09-05T13:03:00Z,5.405,338.01,48963.5,3.27,-3.56,3.43,5.98,1.02985084647911,0.0,1165.171,-0.8039940167219441,639.4800046611241
2026-09-05T13:04:00Z,5.68,333.8,50505.0,3.83,-3.18,3.33,6.03,1.0518300471159199,0.0,1119.8790000000001,-0.7623607650909919,554.6421827566916
2026-09-05T13:05:00Z,5.755,331.49,49061.0,4.17,-2.9,3.36,6.1,1.0547900255118354,0.0,1117.536,-0.7120475686514641,462.9032354374312
2026-09-05T13:06:00Z,5.845,330.63,51676.5,4.49,-2.73,3.14,6.14,1.0682385955740796,0.0,1038.712,-0.7156647377529419,467.5813718615256
2026-09-05T13:07:00Z,5.59,331.25,52710.5,4.55,-3.56,2.26,6.21,1.02330593759011,0.0,750.9979999999999,-1.0051584147675898,1108.6870452935052
2026-09-05T13:08:00Z,5.609999999999999,330.79999999999995,49089.5,4.52,-3.65,2.17,6.21,1.02654359016278,0.0,718.0529999999999,-1.0344155767780532,1182.1202208832342
2026-09-05T13:09:00Z,5.525,330.635,48983.5,4.76,-2.74,2.75,6.19,1.0155928753565606,0.0,904.2,-0.7835766717871462,587.1182664596259
2026-09-05T13:10:00Z,5.6850000000000005,331.41499999999996,53488.0,4.66,-2.83,2.93,6.19,1.0450094968044328,0.0,970.416,-0.7680387962312597,563.5294136813847
2026-09-05T13:11:00Z,5.515,329.83500000000004,52066.5,4.78,-2.87,2.79,6.23,1.0041583733667092,0.0,919.5840000000001,-0.7995314978907158,622.458172105285
2026-09-05T13:12:00Z,5.525,329.305,54266.0,4.92,-2.87,2.6,6.26,0.9999875831415912,0.0,858.2600000000001,-0.8347182807342902,697.3500019490774
2026-09-05T13:13:00Z,5.545,328.325,50457.5,4.97,-2.68,2.69,6.27,0.9956360686018826,0.0,887.4309999999999,-0.7835359681570833,594.7308652672324
2026-09-05T13:14:00Z,5.555,327.97,57497.5,5.44,-1.81,2.56,6.3,0.9966392682176324,0.0,841.9839999999999,-0.6154293527531051,320.40995771066326
2026-09-05T13:15:00Z,5.5,329.675,59189.0,5.2,-0.89,3.32,6.24,0.9965553263003127,0.0,1098.256,-0.26191423507277006,34.033703334003846
2026-09-05T13:16:00Z,5.415,330.71000000000004,56898.0,5.13,-1.01,3.48,6.28,0.9917486453588473,0.0,1149.444,-0.28246946046329835,41.67181630748872
2026-09-05T13:17:00Z,5.52,331.53999999999996,57450.5,5.03,-0.88,3.56,6.23,1.0143809755119295,0.0,1180.852,-0.24233316665301483,27.765475411273158
2026-09-05T13:18:00Z,5.61,331.91,56792.0,4.81,-0.82,3.8,6.19,1.0331460564793502,0.0,1261.98,-0.212530630112998,19.544109914640718
2026-09-05T13:19:00Z,5.5200000000000005,331.755,58051.0,4.77,-0.68,3.9,6.2,1.0181941984614693,0.0,1291.29,-0.17262362124769967,11.210431717255048
2026-09-05T13:20:00Z,5.5249999999999995,333.095,61798.5,4.41,-0.55,4.14,6.08,1.0267563411796434,0.0,1376.964,-0.13207684878802284,5.459020074278515
2026-09-05T13:21:00Z,5.345000000000001,332.21500000000003,56614.5,4.32,0.19,4.13,6.0,0.9870213125689087,0.0,1371.573,0.045972428185705815,0.32429272585286695
2026-09-05T13:22:00Z,5.5249999999999995,331.225,56663.0,4.36,0.51,3.91,5.9,1.01853949073305,0.0,1288.736,0.1297025371559121,5.037189850034522
2026-09-05T13:23:00Z,5.390000000000001,333.47,59348.5,4.66,0.46,3.73,5.99,1.0007346083398831,0.0,1246.193,0.12270483102808165,4.469692554185962
2026-09-05T13:24:00Z,5.4350000000000005,334.08000000000004,62632.0,4.36,0.55,3.99,5.94,1.013925172981087,0.0,1333.8570000000002,0.1369813638617437,5.963270557376105
2026-09-05T13:25:00Z,5.465,334.93,62075.0,4.42,0.26,3.94,5.93,1.0260931441869605,0.0,1318.7179999999998,0.065894309430379,0.8489504041111218
2026-09-05T13:26:00Z,5.405,337.095,62452.0,3.16,1.82,4.24,5.63,1.0302090381178701,0.0,1425.064,0.4054609381872018,102.9920589452743
2026-09-05T13:27:00Z,5.555000000000001,337.225,63368.0,3.12,1.39,4.39,5.57,1.052679297095975,0.0,1486.0149999999999,0.30664181403611207,49.39819791782436
2026-09-05T13:28:00Z,5.415,334.975,57550.0,3.84,-0.92,3.94,5.8,1.0213950086697576,0.0,1312.808,-0.22939239540655523,23.022317735504835
2026-09-05T13:29:00Z,5.745,334.36,46048.5,3.62,-3.31,3.1,5.82,1.0776679971364382,0.0,1032.6100000000001,-0.8181477604495127,639.2987429391233
2026-09-05T13:30:00Z,5.0600000000000005,338.725,57814.0,3.26,2.41,3.83,5.63,0.9730406747238175,0.0,1294.54,0.5616445155815376,243.28572512805152
2026-09-05T13:31:00Z,4.995,339.605,59652.5,3.4,2.23,3.83,5.6,0.9696534143500523,0.0,1291.4759999999999,0.5272623647978284,205.04718811335547
2026-09-05T13:32:00Z,5.13,338.31,65804.5,3.78,1.79,3.71,5.61,0.9875565571552236,0.0,1247.673,0.4495334540084857,134.83271284273545
2026-09-05T13:33:00Z,5.345,336.08500000000004,61894.0,4.31,1.32,3.46,5.69,1.0230615858939016,0.0,1146.99,0.36445961016164635,76.90497994177306
2026-09-05T13:34:00Z,5.43,335.395,65808.0,4.29,0.59,3.61,5.67,1.0308188750827187,0.0,1199.242,0.16200262037848748,8.95984037008065
2026-09-05T13:35:00Z,5.395,332.465,64834.5,4.54,0.75,3.38,5.76,1.0089331441367797,0.0,1109.992,0.21835566267617113,19.718600320803585
2026-09-05T13:36:00Z,5.475,331.47,62795.5,4.75,-0.73,3.21,5.81,1.010962203043061,0.0,1058.337,-0.22361124500679122,21.23726334844261
2026-09-05T13:37:00Z,5.385,330.51,61800.5,5.0,0.57,2.88,5.83,0.9909644465845765,0.0,944.928,0.1953915545165731,14.777918485092275
2026-09-05T13:38:00Z,5.5200000000000005,331.125,61608.0,5.08,1.19,2.65,5.86,1.0166088721327577,0.0,873.44,0.4220691201411865,114.52892676043015
2026-09-05T13:39:00Z,5.470000000000001,330.49,61278.0,5.45,1.12,2.2,6.0,1.003421132398381,0.0,724.0200000000001,0.4708938589807033,154.71514088403498
2026-09-05T13:40:00Z,5.395,329.19,51712.5,5.3,1.1,2.42,6.06,0.9868674078366697,0.0,788.436,0.42662749312687615,118.62343090856105
2026-09-05T13:41:00Z,5.28,331.515,55255.0,5.6,1.88,1.53,6.11,0.9734373026913425,0.0,505.512,0.8876792918029498,801.1993537771826
2026-09-05T13:42:00Z,5.279999999999999,330.625,54523.5,5.79,1.88,1.33,6.25,0.9686614696822824,0.0,437.96900000000005,0.9550899695752543,970.635587115854
2026-09-05T13:43:00Z,5.155,330.42,57909.5,5.84,0.82,2.16,6.34,0.9453438127246897,0.0,710.2080000000001,0.36282333298709624,80.79475787779732
2026-09-05T13:44:00Z,5.475,330.68,58789.5,4.72,-0.5,3.95,6.26,0.9962688031370832,0.0,1313.7700000000002,-0.12591262568579822,4.901009078969365
2026-09-05T13:45:00Z,5.24,330.47,58932.0,4.91,-0.66,3.97,6.35,0.9589702137460515,0.0,1309.306,-0.1647401807053226,10.005963061118177
2026-09-05T13:46:00Z,5.18,332.06,55465.5,4.39,-1.21,4.38,6.34,0.962818741158632,0.0,1442.334,-0.26953325721708504,36.888728990355645
2026-09-05T13:47:00Z,5.470000000000001,335.53,56070.5,4.07,-1.46,4.54,6.29,1.0382132132360953,0.0,1510.0040000000001,-0.31114087293310727,54.38264677065369
2026-09-05T13:48:00Z,5.52,338.88,48851.5,4.17,-1.01,4.52,6.26,1.082178378504115,0.0,1499.7359999999999,-0.21983990552610957,21.51571277414552
2026-09-05T13:49:00Z,5.7,340.125,55487.5,4.47,-1.04,4.27,6.3,1.121638032254625,0.0,1426.607,-0.23890809752171893,27.196254886917473
2026-09-05T13:50:00Z,5.56,335.97,54615.0,4.28,-1.42,4.4,6.31,1.0624974124254174,0.0,1459.48,-0.31217492368658656,54.77997482536707
2026-09-05T13:51:00Z,5.395,329.725,48733.5,5.0,-1.53,3.65,6.39,0.9879361766841674,0.0,1194.28,-0.3969291144985141,102.24140761269153
2026-09-05T13:52:00Z,5.275,327.625,43156.0,5.22,-1.82,3.19,6.39,0.9720587315316626,0.0,1018.567,-0.5184706668652844,199.27353970590437
2026-09-05T13:53:00Z,5.525,331.22,49151.5,4.66,-1.83,3.79,6.29,1.0285865014812112,0.0,1234.7820000000002,-0.4498333974716826,139.73724009273766
2026-09-05T13:54:00Z,5.390000000000001,327.16,45230.0,4.76,-2.2,3.48,6.31,0.9789065313313706,0.0,1120.9080000000001,-0.5637486004187707,248.56786165055865
2026-09-05T13:55:00Z,5.390000000000001,330.66999999999996,55482.5,4.82,-2.52,3.23,6.37,0.9897551139626711,0.0,1062.67,-0.6625417761638411,390.4656028957293
2026-09-05T13:56:00Z,5.42,330.65999999999997,48451.5,4.57,-2.7,3.35,6.25,0.9961411481909168,0.0,1101.145,-0.6783706903480742,409.1285217087962
2026-09-05T13:57:00Z,5.73,332.115,58138.0,4.15,-1.35,4.06,5.98,1.056908037269413,0.0,1348.7319999999997,-0.3210114562311498,57.01618918056653
2026-09-05T13:58:00Z,5.574999999999999,329.44,54008.5,5.37,-2.2,2.11,6.3,1.0178358606157252,0.0,690.181,-0.8062767996147169,634.0703907492198
2026-09-05T13:59:00Z,4.855,331.21,60202.0,5.78,-2.65,0.8,6.5,0.893435665389588,0.0,263.92,-1.2776094302370145,1999.4063117351875
2026-09-05T14:00:00Z,4.93,330.41499999999996,52008.0,5.57,-3.43,-0.7,6.6,0.9084622794014074,-0.7,-228.82999999999996,-1.7721134351695373,4009.5738952481834
2026-09-05T14:01:00Z,5.81,332.865,55495.0,5.25,-3.21,0.33,6.29,1.0997261721003473,0.0,107.44800000000001,-1.4683524732877722,2623.235787972708
2026-09-05T14:02:00Z,5.7,335.17499999999995,56662.0,4.86,-3.91,0.5,6.27,1.0858084876167076,0.0,164.7,-1.4436093700266257,2561.8797026131338
2026-09-05T14:03:00Z,4.945,333.85,54532.5,4.03,-4.58,0.44,6.13,0.9237672395302701,0.0,146.21200000000002,-1.475020388205244,2675.6907014587787
2026-09-05T14:04:00Z,5.075,332.33500000000004,51056.0,4.1,-4.55,0.55,6.17,0.9396378344942793,0.0,181.83000000000004,-1.4505008498669425,2573.517676415618
2026-09-05T14:05:00Z,5.035,334.095,54691.5,3.6,-4.71,0.93,6.01,0.9413458423892316,0.0,309.69,-1.3758517424292616,2272.2464758574583
2026-09-05T14:06:00Z,5.23,335.025,53611.5,3.2,-5.08,0.67,6.04,0.9793677451923777,0.0,225.79000000000002,-1.4396634161929451,2560.6241007916897
2026-09-05T14:07:00Z,5.505,333.58500000000004,51335.5,3.25,-4.2,2.84,6.01,1.0198342849322402,0.0,955.66,-0.9762292661187103,1027.0596271265451
2026-09-05T14:08:00Z,5.135,337.685,52971.5,2.68,-3.39,4.04,5.91,0.9642743852002794,0.0,1393.8,-0.6981371463324498,452.51217647054165
2026-09-05T14:09:00Z,3.65,340.6,63552.0,2.89,-3.52,2.9749999999999996,5.61,0.7082298777164001,0.0,1454.3619999999999,-0.8931712946768715,310.3648888699124
2026-09-05T14:10:00Z,5.66,335.77,47804.0,3.01,-3.07,4.19,6.0,1.0647906440495982,0.0,1411.1920000000002,-0.6323348420637149,343.30748768735623
2026-09-05T14:11:00Z,3.25,333.4,77633.0,3.87,-1.45,4.13,5.9,0.6042360663819999,0.0,1376.9419999999998,-0.3376451694864859,64.88790472879353
2026-09-05T14:12:00Z,5.8149999999999995,341.85,56185.0,3.6,-1.59,4.36,5.88,1.14225921612666,0.0,1481.964,-0.34969147460524136,72.87183883032725
2026-09-05T14:13:00Z,5.645,336.57,50884.0,4.36,-2.22,3.59,6.1,1.083679489967258,0.0,1191.8799999999999,-0.5538278799313725,241.6301676726061
2026-09-05T14:14:00Z,5.66,335.40999999999997,47800.0,4.48,-3.33,2.67,6.21,1.0826467326702696,0.0,877.896,-0.8949576901713927,821.2066167461413
2026-09-05T14:15:00Z,5.635,337.355,49766.0,4.15,-4.29,0.99,6.15,1.0846876906310827,0.0,328.779,-1.3439974787410107,2181.4360391538157
2026-09-05T14:16:00Z,5.96,334.58500000000004,50884.0,3.6,-4.88,0.64,6.1,1.120471762983584,0.0,212.86400000000003,-1.4403930189057632,2535.5912103522514
2026-09-05T14:17:00Z,5.56,337.20000000000005,53541.0,2.89,-5.13,0.68,5.94,1.0546510094502402,0.0,230.38400000000001,-1.4390109800206232,2547.8026995648247
2026-09-05T14:18:00Z,5.615,333.06,48289.5,3.85,-4.16,2.21,6.09,1.041938619415272,0.0,735.93,-1.082462375738491,1312.9672917680562
2026-09-05T14:19:00Z,5.72,336.58000000000004,49400.0,3.99,-3.24,3.06,6.07,1.0779197881560225,0.0,1039.788,-0.8139618212362083,666.5081628026043
2026-09-05T14:20:00Z,5.19,344.97,53371.0,2.43,-2.6,3.9,5.78,1.0189939393544063,0.0,1384.5,-0.5880026035475676,297.7067613531982
2026-09-05T14:21:00Z,5.015,336.43,46255.5,4.03,-4.08,2.38,6.22,0.9491538091903593,0.0,801.1080000000001,-1.042721878368537,1234.3316521964218
2026-09-05T14:22:00Z,5.904999999999999,341.895,52777.5,3.42,-4.5,2.19,6.12,1.1513416383176682,0.0,757.9590000000001,-1.1178721673267038,1497.822020211143
2026-09-05T14:23:00Z,4.975,336.625,47849.0,4.21,-3.66,2.69,6.19,0.9471736392430375,0.0,898.729,-0.9369822773772851,937.8938118823571
2026-09-05T14:24:00Z,4.904999999999999,334.725,52055.5,4.19,-3.93,2.53,6.29,0.9195161092340849,0.0,846.285,-0.9988160909114638,1110.7830699114902
2026-09-05T14:25:00Z,4.745,335.42499999999995,48766.0,3.83,-4.54,1.97,6.26,0.8905387360219899,0.0,664.284,-1.1613940908636755,1607.9144032607317
2026-09-05T14:26:00Z,4.875,335.405,46175.0,3.54,-4.99,1.17,6.23,0.9157834422297317,0.0,393.93899999999996,-1.3404876949663307,2227.874319420402
2026-09-05T14:27:00Z,4.835,335.23,47509.0,3.56,-5.11,0.83,6.28,0.9055756783672437,0.0,280.208,-1.4097759206246483,2515.461302210029
2026-09-05T14:28:00Z,4.865,334.315,49772.0,3.8,-4.81,1.26,6.26,0.9068073714876408,0.0,423.48600000000005,-1.3145986221985684,2133.445891638418
2026-09-05T14:29:00Z,4.54,334.33000000000004,70584.0,3.66,-0.61,3.74,5.37,0.8485817299169337,0.0,1251.03,-0.16167797551531385,8.674378136004433
2026-09-05T14:30:00Z,4.6850000000000005,337.14,77592.5,3.64,-1.29,3.65,5.33,0.886821326336011,0.0,1242.095,-0.33972247543917433,63.335075858366885
2026-09-05T14:31:00Z,5.125,339.615,68203.5,3.9,-1.7,3.98,5.83,0.9850665775018862,0.0,1358.374,-0.4036781946478685,106.35732333358179
2026-09-05T14:32:00Z,5.205,339.96,65501.5,4.3,-1.57,3.95,6.04,1.0027177807756462,0.0,1348.53,-0.37832202060400233,91.83582101535642
2026-09-05T14:33:00Z,5.305,339.52,67309.5,4.04,-1.65,4.12,6.01,1.0216574898237185,0.0,1400.8,-0.3809247871297893,92.69060460497438
2026-09-05T14:34:00Z,5.3149999999999995,337.635,60051.0,4.19,-2.04,3.84,6.04,1.0137552155907747,0.0,1296.0,-0.48833395105640554,176.74934445425578
2026-09-05T14:35:00Z,5.265000000000001,337.81,60817.0,4.32,-2.44,3.53,6.12,1.003810043075645,0.0,1194.199,-0.6048077440626095,311.9591968110818
2026-09-05T14:36:00Z,5.305,336.86,57252.5,4.17,-3.12,3.04,6.05,1.0070036856585376,0.0,1023.8720000000001,-0.7983844463176208,625.9816557534828
2026-09-05T14:37:00Z,5.245,338.435,64161.0,4.17,-2.97,3.34,6.14,1.000450217862081,0.0,1137.27,-0.7268281452132181,505.5154760017518
2026-09-05T14:38:00Z,5.215,336.6,58544.5,4.02,-3.26,3.29,6.14,0.98281341440649,0.0,1116.297,-0.7808180427524627,603.5400912850752
2026-09-05T14:39:00Z,5.225,334.995,57675.5,4.18,-3.45,2.86,6.15,0.9775366131679146,0.0,962.676,-0.878629473502006,804.0986445349795
2026-09-05T14:40:00Z,5.29,335.135,56958.5,4.24,-3.49,2.84,6.18,0.991812590725978,0.0,954.524,-0.887725136444596,826.0364822739942
2026-09-05T14:41:00Z,4.965,335.015,56885.0,4.44,-3.45,2.94,6.34,0.9320791960082754,0.0,984.9,-0.8650415471338705,784.2736066470159
2026-09-05T14:42:00Z,4.87,334.125,53071.0,4.48,-3.73,2.85,6.49,0.9101708662283801,0.0,951.045,-0.9183478640983246,919.583160446473
2026-09-05T14:43:00Z,4.965,334.1,54804.0,4.42,-3.82,2.74,6.46,0.92659073953331,0.0,915.9820000000001,-0.9485686040256733,995.4610565215419
2026-09-05T14:44:00Z,4.755,335.355,53944.0,4.36,-3.98,2.6,6.45,0.8938488566900726,0.0,872.82,-0.9921283412617993,1116.4737215672515
2026-09-05T14:45:00Z,4.725,335.73,51620.0,4.39,-3.7,2.72,6.36,0.8910279938946878,0.0,912.8320000000001,-0.9368768063055147,960.4422560010346
2026-09-05T14:46:00Z,4.83,338.01,57313.5,4.35,-3.59,2.85,6.34,0.9224852418852099,0.0,964.1550000000001,-0.8998032375514046,876.5415884836443
2026-09-05T14:47:00Z,4.88,338.895,57756.5,4.25,-4.28,2.23,6.44,0.9346926370893123,0.0,759.3149999999999,-1.0904681519726123,1428.9186379981456
2026-09-05T14:48:00Z,4.955,336.655,53444.0,4.45,-3.94,2.36,6.4,0.9396029544309081,0.0,794.14,-1.0311236523750098,1223.9046627305124
2026-09-05T14:49:00Z,4.915,337.475,57959.0,4.48,-3.63,2.67,6.36,0.9344396450576251,0.0,903.795,-0.936615853543889,970.8561283349458
2026-09-05T14:50:00Z,4.720000000000001,334.775,48408.5,4.51,-3.68,2.59,6.37,0.8859000237870701,0.0,865.578,-0.9575216695809857,1008.8634457455107
2026-09-05T14:51:00Z,4.79,336.735,55251.0,4.45,-3.79,2.51,6.37,0.9075834640302641,0.0,846.3719999999998,-0.9858443544184128,1096.6492422148378
2026-09-05T14:52:00Z,4.75,338.40999999999997,58456.0,4.45,-3.57,2.76,6.34,0.9065971804076574,0.0,939.5039999999999,-0.9126686015789849,915.4960952563875
2026-09-05T14:53:00Z,4.645,334.7,48832.0,4.48,-3.77,2.58,6.42,0.8729955015712401,0.0,860.1719999999999,-0.9706510292439573,1045.2962169946845
2026-09-05T14:54:00Z,4.6850000000000005,335.27,52382.0,4.59,-3.71,2.72,6.5,0.88199076937661,0.0,910.384,-0.9381643551788824,974.2999977576743
2026-09-05T14:55:00Z,4.85,335.745,52226.5,4.43,-4.0,2.51,6.48,0.9143302183742166,0.0,842.858,-1.0104012782524765,1171.398342045017
2026-09-05T14:56:00Z,4.765000000000001,334.08000000000004,48091.0,4.47,-3.92,2.54,6.47,0.8906736932855214,0.0,847.09,-0.9958571131146847,1119.227249351035
2026-09-05T14:57:00Z,4.835,336.42999999999995,54368.5,4.31,-4.12,2.54,6.47,0.9119366268771303,0.0,859.536,-1.0183292166701265,1204.9954974562463
2026-09-05T14:58:00Z,4.84,337.01,56446.5,4.37,-4.05,2.59,6.51,0.9177060596577281,0.0,875.42,-1.001833545659569,1160.9336620774118
2026-09-05T14:59:00Z,4.66,336.825,54423.5,4.48,-4.07,2.32,6.49,0.8859165602605825,0.0,779.2879999999999,-1.0527092537198262,1295.8069266299499
2026-09-05T15:00:00Z,4.720000000000001,337.3,56817.0,3.25,-4.06,2.51,5.79,0.8994230288244801,0.0,844.866,-1.017082604380549,1107.777711532844
2026-09-05T15:01:00Z,3.16,338.4,66207.0,2.85,-3.29,3.01,5.29,0.60525708765696,0.0,1018.5839999999998,-0.8298133786443592,634.8309445882428
